tid,pathhash,sid,pid,tm,cpathhash,st,du
1880990481,1340734309,1575043618,1874140695,1537683660000,1915567579,0,1914683944
632847899,1648003357,2036507492,1969238242,1537683720000,323928307,1,629850598
1226784688,1024254289,1486944091,727095384,1537683780000,461688893,0,1104718965
505250106,26627833,1009677262,949082938,1537683840000,1249347907,0,2032527218
911887259,2362977,1995416247,539481455,1537683900000,1153778787,1,1689390492
1875112359,1901190557,525953416,1811106066,1537683960000,466473730,1,1687111891
818837731,1090788401,883196624,712215879,1537684020000,1765405066,1,146644232
413088973,783323948,136544977,1813121792,1537684080000,227158811,1,654958709
858315599,1335794721,328246330,2079515765,1537684140000,242596583,0,892424348
588682100,1328224815,1814705071,1394617094,1537684200000,1153081125,1,1398214655
1851652465,1014466471,748971195,1197981223,1537684260000,1190150603,0,1186638861
1228179933,861438042,2011324899,1680568790,1537684320000,154953455,0,2123460034
437839498,629314014,1331925151,988355532,1537684380000,1738049197,0,1445324769
93418194,2010394327,1423602542,758746363,1537684440000,590380140,1,1975802955
1912733854,322765937,869189990,1681911120,1537684500000,106629049,0,2109638031
947844775,590399893,2097702021,1947403350,1537684560000,991371197,0,516818219
551319099,1283581890,1340662552,568414355,1537684620000,1657767738,0,565433174
692782171,42314793,485301524,595285180,1537684680000,1382282580,1,2099834837
156850393,1895707642,1039835620,127313865,1537684740000,1154136178,0,1160393458
766991922,523046050,238370333,438055051,1537684800000,223198004,0,2062741027
1561387702,645073399,1183285782,728366867,1537684860000,1899408794,1,1337208570
895062568,1370256119,355618597,2074046599,1537684920000,36594958,0,816288886
929803808,938539778,1183317735,1242547813,1537684980000,545225642,0,275233868
1777207393,1575405527,111105514,725028009,1537685040000,839099566,0,1496323398
637283215,909978077,431283552,1089958197,1537685100000,68389623,0,1539258473
1692377507,525998804,126251002,634942227,1537685160000,1007881394,1,1934634334
1193108849,557569642,90777699,2007097165,1537685220000,1538984485,0,608964542
1755976036,294183051,316750525,1452603040,1537685280000,1846406183,1,945276373
595076272,1386805129,1397052719,1438272511,1537685340000,923117660,0,579077514
1527894232,1559469558,1185843580,1149529206,1537685400000,289858350,1,1360711901
1666012907,80572712,582266124,632233407,1537685460000,752676335,0,1131908461
1152160962,431176461,1380654657,766045568,1537685520000,226653811,0,225009565
131789159,1844762865,1935350482,881407635,1537685580000,1678289068,1,795924364
72795450,2031507085,1492835531,1897905391,1537685640000,1137887459,0,146496554
111793522,173930892,1595780596,219541553,1537685700000,1172289188,0,539731466
317443574,819799010,143641035,1969829158,1537685760000,966902272,1,1614427365
369977528,720486234,494393798,744180625,1537685820000,1374596618,1,1992478722
1431871221,598294540,127083661,1731311293,1537685880000,1989092248,0,525313125
31874125,1804109458,1679092632,102373363,1537685940000,892155721,1,440306536
1496705948,264686278,1401758472,1023842266,1537686000000,1268380397,0,1915781538
1210018191,1101963025,1168376659,871344084,1537686060000,1041207,0,896315952
1354203477,505957776,1640043321,837603331,1537686120000,1564299842,0,27639992
1754547054,1060104887,146214994,658022908,1537686180000,1836910918,1,768027660
499289190,2140662115,2049308910,1846942954,1537686240000,1732123890,1,664944007
1914000149,750444785,1005891608,227339492,1537686300000,1440320443,1,782193817
821380386,1525969940,1139386530,394663898,1537686360000,222334045,0,1961696565
2060388274,1565583350,1425779301,1222836602,1537686420000,1251179843,0,270945456
428307539,1237278408,404179929,989255591,1537686480000,410065222,0,730553758
165712565,86456257,361542922,1687842184,1537686540000,1776434836,1,1439139158
622022145,315785478,1782324054,62443122,1537686600000,1021635394,1,976783209
810864083,1968852725,1862206951,268616862,1537686660000,103725336,0,564421326
937593632,826445686,1113003583,1088925353,1537686720000,1677690398,1,1189317672
1014991909,1091633125,1581276847,77077379,1537686780000,1145479569,1,49250603
1577452287,445013695,1799175767,354753730,1537686840000,2077947235,1,1400979201
1363963040,1823652167,1089419359,441216628,1537686900000,685189361,0,1373029421
1749169032,285527866,8781131,1729472218,1537686960000,514983875,0,704144944
112765409,1280441498,1112766156,678449488,1537687020000,1799623198,0,682788544
1905160204,1532904892,281110571,754546805,1537687080000,779445238,1,120561697
473170143,2078927356,2122731428,72537853,1537687140000,953949264,1,214869182
1090073068,1385099824,182999725,1937433626,1537687200000,2047200712,0,1598009290
390769586,867485557,1737176902,1164481922,1537687260000,121483686,1,312955227
740844878,770519500,1203180886,1873983858,1537687320000,6267871,1,1157136713
991572261,1100576285,1017472170,1020745918,1537687380000,1445905688,1,1552771166
1260050257,1292788772,1839754904,1515201771,1537687440000,1198375087,0,2038211362
1460592187,203607885,627248862,966446307,1537687500000,415511277,1,34004511
1068381567,1354501053,1767245853,1570030862,1537687560000,324998670,1,588125755
2051142823,25616980,1786936076,971900841,1537687620000,1291794687,1,2061363062
67025210,1256469923,2137638080,1788504588,1537687680000,484124940,1,2012831257
1174916066,2146698020,975361695,118902356,1537687740000,2134297999,0,537136238
213819615,963591154,1895617509,1880872680,1537687800000,165296236,1,1227497998
1600107317,1901953696,698146239,834580688,1537687860000,333081545,1,244298640
1093793499,97383965,1158234446,921270604,1537687920000,2023806564,0,305638003
498833994,1625666472,503859750,834871206,1537687980000,1894492702,0,1029586776
1633360815,1221330445,1708850768,699574604,1537688040000,277698998,1,953797060
172198129,914864188,1287460787,979132425,1537688100000,743334835,0,654538846
61338498,1512216535,86914267,970161576,1537688160000,89432819,1,1267073441
1064991974,501639324,1032131305,1190500337,1537688220000,704929413,0,76046801
294599155,2075098668,1943529386,882280168,1537688280000,1547596072,1,1558198941
281443356,275192106,1065327935,1654025375,1537688340000,1100208717,0,1762997532
717278052,2078517303,612189364,1677732082,1537688400000,1219970301,1,787738572
1617253954,96974084,1998948845,1176077642,1537688460000,201591949,0,877918108
1868724762,1700499817,1226283307,1649633410,1537688520000,513633400,1,670332443
1390374159,733026478,1580883724,1526378110,1537688580000,1935935291,1,1345525137
1560142500,1408974363,16098944,1218622610,1537688640000,2079954912,0,1912104290
1544821883,21964111,910091281,81745089,1537688700000,2018801637,1,13193469
1100358297,1066471222,1679932542,774194879,1537688760000,1582770952,1,1762158411
10740824,79120973,1675570872,1237790647,1537688820000,1448707059,1,1744981591
1915885313,49820775,405039568,1655635061,1537688880000,13002046,1,1130242637
2022680863,1842851631,1586219070,1819657704,1537688940000,1765232168,1,969489142
956551113,2065373060,680415425,1491128748,1537689000000,2142908670,0,1556004794
107799732,1491019876,1993137729,1596390477,1537689060000,1049553497,0,531855844
261980805,1739703215,774123810,710676827,1537689120000,1236678463,1,552806685
793882880,1699593080,498759457,607657546,1537689180000,113468028,0,241016743
1074852402,616459828,972236893,1529948259,1537689240000,485998677,0,1265615409
1803467457,970909181,461996027,784488689,1537689300000,812930906,0,2118892964
787309361,307536845,8972378,588108658,1537689360000,1715259593,1,1371624712
374123858,1536653994,1542294417,14679281,1537689420000,1938483077,1,321421684
615391619,1533639059,2147158964,672073246,1537689480000,2105051301,0,1842201464
1254933470,438506351,598183214,544361505,1537689540000,202160578,1,246836039
300374338,600185883,1248682760,2000471377,1537689600000,1555738557,0,1326405365
1859848511,2136756216,1989329129,1126139952,1537689660000,1975247773,1,1745174877
141574460,932255242,496807022,1599146281,1537689720000,1436731998,0,1790748582
314280259,1173668476,105320614,155784799,1537689780000,1207334820,1,611498500
437148684,1538546428,789273977,504913926,1537689840000,1981719029,1,251950704
2056323708,668222840,608590206,148704368,1537689900000,2058190325,1,2144798813
1774990192,152177845,406952631,1603529730,1537689960000,1472987955,0,1310907099
1520596362,445735200,762522842,1969217453,1537690020000,1016654505,0,764482683
422635759,312082131,1773114251,1287155721,1537690080000,1381076705,0,266571038
440755362,359819227,1267385618,1485974016,1537690140000,1774400964,1,1862912920
1916150078,993904466,1260431588,1792339731,1537690200000,690490534,0,2088388998
852736357,2142397531,370543159,940459786,1537690260000,398051839,0,2068183023
1571036418,400045995,1316483742,442076720,1537690320000,1734925428,1,836487773
1086926330,381096925,933099011,1492867983,1537690380000,1372855191,0,2144584587
656805788,620961748,1425711168,903151311,1537690440000,572087558,1,525933358
505434149,202438568,1678338625,870227333,1537690500000,795038371,0,608525648
196174075,1287976637,2038911948,1998990961,1537690560000,2005937878,0,470437767
1599108857,423861956,1867773348,569113022,1537690620000,2102441156,1,2019598356
141460585,1991686867,238605909,1931851654,1537690680000,261371975,0,1278700356
74815209,1521653862,1959449975,55635425,1537690740000,733671868,1,1703226629
1195781551,1140715331,1060553105,1939291767,1537690800000,88760063,0,694234850
542263318,1786560237,1033287931,488671125,1537690860000,788557535,1,545535492
685573007,836252974,495113052,481817342,1537690920000,1555450780,1,741827681
656689800,78081168,1780694323,2107660410,1537690980000,2027236684,1,1202261290
881883721,1267504937,451046489,363717234,1537691040000,576229564,0,222457345
72047444,2123339741,406074816,110650017,1537691100000,1482103005,1,1516522869
1665661388,646910575,1182693267,1049204172,1537691160000,1650233928,1,1008662534
157926137,2075922925,2104758784,920722272,1537691220000,1910012239,0,1794125280
927581868,164491582,1005445961,1343837945,1537691280000,698124016,0,1337906940
454923241,19509485,1288641854,1979657069,1537691340000,34241760,0,1323829908
2063255706,1993482475,661565357,702328190,1537691400000,97394375,0,1652339693
817720264,2085001212,151754389,242204546,1537691460000,1440183980,0,501674653
1217159306,996955574,1440753249,2134398042,1537691520000,1419502343,1,218353095
1493446952,1680028886,1865113742,2086004057,1537691580000,69207690,0,2044200796
1296250873,510622757,444542260,589577152,1537691640000,1997290658,1,308803634
1897030087,1944759838,1704289773,1209972485,1537691700000,719383448,0,207366788
1118346479,2134093088,1386362229,1061633455,1537691760000,957251916,0,1538679264
419233406,516952715,1394205948,994588190,1537691820000,1152917511,0,1524770385
1178605557,1010971109,964662898,1927610274,1537691880000,886940084,0,423457747
1555348096,158877531,1349617601,572573175,1537691940000,1538853769,0,280026426
1277370210,1753773164,2080300983,1831965951,1537692000000,960319028,1,306013803
523440380,2118449545,760960155,1412194661,1537692060000,1402941420,1,172891303
2101767929,1247158141,1612491156,449653268,1537692120000,1412611602,0,786824734
724611679,1490985127,425543552,415850427,1537692180000,918922423,1,464773456
1747047649,986147545,557613354,629230908,1537692240000,1130431409,0,1114712230
117556243,675709282,1676763984,672023440,1537692300000,556149726,1,1039655689
1442114564,255600617,534021387,498717267,1537692360000,1868532012,1,28502081
980801953,1770893302,2047368450,1827558114,1537692420000,2017601039,0,2092225774
1156343351,1510692106,865100314,1775883042,1537692480000,1310973424,0,1308652091
2117097811,1507317108,155934691,1142388059,1537692540000,940656203,0,1594513480
208515085,1932501366,1094615622,1283148337,1537692600000,771192427,0,593315506
373607469,16266774,371874892,1594618093,1537692660000,1872652933,1,773302758
1780172884,1779913058,1984021735,1695157072,1537692720000,1440986701,1,86995410
2100427628,1213480721,13478280,2123557282,1537692780000,202016647,0,1708101024
136575352,1637207591,964385581,541094703,1537692840000,926922342,1,2023006800
466959452,951057666,1927934199,800213720,1537692900000,498574510,0,1521946103
1734615070,1513968288,2047811485,406154654,1537692960000,1587010134,1,1854880630
1828598477,1595206481,1060229007,678565780,1537693020000,889659405,1,1303448479
2085480465,1144757947,1211156857,228118035,1537693080000,512144081,1,105916924
1214595918,63366151,679337620,795151790,1537693140000,1308116031,1,2041210715
1072013188,954924459,926715701,495367734,1537693200000,235668413,0,1642373234
854777436,443414834,1947336745,808573417,1537693260000,336982413,1,1640246868
87255309,1005782739,5308857,1076312425,1537693320000,1589795681,0,2107902964
1970307376,207950470,1076906296,487981409,1537693380000,1822325490,0,1221309637
183520621,658528347,941027243,762186224,1537693440000,628990485,0,5940321
255748214,1388499432,443006127,1330346542,1537693500000,860538473,0,2000882809
1348883706,1147719378,569647544,1312538939,1537693560000,748199298,1,772065437
779998468,1046473705,1447232813,1577811800,1537693620000,513688680,0,1608512753
293333066,336569474,2027818863,1485182201,1537693680000,376540699,1,2142442467
1998511629,534199755,88893820,1644650045,1537693740000,1676155590,1,1165449749
597089358,2075691191,1478857516,662560207,1537693800000,840696258,1,224315910
2031522930,810331450,1653389536,435765325,1537693860000,1417802244,1,24228051
104678309,1427476487,249514355,44341075,1537693920000,1852361929,0,394591403
1675934713,1163704025,1836725311,1563163807,1537693980000,467058608,1,1000093805
133900525,87487369,724826016,1907813883,1537694040000,794042208,1,499911608
695628118,1869191350,1615410468,497378142,1537694100000,130243965,0,617400603
218446003,999036382,641306471,1694437034,1537694160000,1075540518,1,459451678
1900694434,1843167615,1984779424,2026446122,1537694220000,1534942922,1,1386474403
1322732803,2126981566,1333633954,38709021,1537694280000,1980062978,1,835190949
319477133,1686896318,943346272,1233563882,1537694340000,216376042,1,933282758
1575169536,564053174,13484189,834837937,1537694400000,1964320423,0,578414535
1281233469,1767121170,900207233,1484954668,1537694460000,1693561595,0,744838086
1504469201,352580660,2089609733,2062646577,1537694520000,1080107094,1,1246350906
1368316340,552025665,1766705563,1836184214,1537694580000,1242945013,1,1394208704
1419765033,907561070,1388742949,1321012050,1537694640000,1704990977,0,286222051
2011580998,1369913459,875191127,1584929615,1537694700000,462020284,0,1929713950
361960650,196069204,1585874083,93367172,1537694760000,145279672,1,2101881246
394332424,390946039,1501477292,1707503556,1537694820000,2056319805,0,130527868
735627505,2109094401,4339601,984363447,1537694880000,1474230611,0,469018523
169600459,1373719734,1901405112,1327733366,1537694940000,448990180,0,1100771574
420266910,1244601059,1219605609,1787328073,1537695000000,367478965,1,665690344
1660570248,1265189536,1684281752,780427036,1537695060000,513474126,1,526898047
1535877586,1476094208,517637439,1057444272,1537695120000,965010099,1,901464042
2139268895,2047734670,1686247174,145371155,1537695180000,1652216902,1,2013186564
61921754,1522752279,1856990445,1870673366,1537695240000,1786466293,0,706783822
1065186275,1363009375,1627993706,1322554079,1537695300000,451019405,1,630907305
218638614,1730154498,1843171329,523875258,1537695360000,1404402130,0,888329126
1034355105,1867633100,399662621,899666082,1537695420000,816870841,0,1359875538
1420395352,527979439,743891012,228001921,1537695480000,356317480,0,1216623883
1405855903,1722642791,346693923,2112840400,1537695540000,1936634530,0,2126894049
992171555,1037851253,992023758,1806402192,1537695600000,1251496840,0,365475676
654067279,292880130,427354807,1239075987,1537695660000,231744985,1,1005209486
1696149270,2058930546,1993004305,536160881,1537695720000,859363078,0,259484490
800413160,430261453,1817190424,1489583075,1537695780000,1574317831,0,1852218204
64697960,308020179,2124327048,620261500,1537695840000,2118806269,1,209366140
128683923,1614247050,1300752371,348629875,1537695900000,1338734959,1,344180536
1724453412,1341960637,1541974316,1373114222,1537695960000,2142138179,0,1442138194
1271540233,1526263649,1444955914,694690372,1537696020000,862506754,1,779529705
2050668346,313053243,1741495731,2094001478,1537696080000,1398998658,0,119418333
137463816,194507157,1082896755,906824826,1537696140000,855155579,0,106424296
457891448,1174044599,854519560,197080602,1537696200000,1187741707,1,1348094114
352938766,1735688275,2108006254,2142820128,1537696260000,565678786,0,1644361919
856511870,179672552,386480126,1648091808,1537696320000,994372924,1,502805865
1133529071,2114163679,1655880750,1044221548,1537696380000,2144541051,0,489480245
1778941042,949277105,1600855833,624718217,1537696440000,218002096,0,318321607
359494998,1394343499,747601258,1999836215,1537696500000,160041026,1,91182750
1381764980,1033972644,1689316426,462724580,1537696560000,696321613,1,499770578
2130217373,1102860315,1622054159,840106684,1537696620000,144560386,1,729965698
1066437136,356280764,1942990808,1263629143,1537696680000,1881845799,0,103634455
143824997,1218021867,1838654295,31903004,1537696740000,497757429,1,435759226
1227140361,2124224284,974471358,1795102078,1537696800000,106930637,0,275543021
7131630,304767096,1770060345,436211711,1537696860000,2089115376,1,1038993592
1397931022,1236745836,521374580,1281894438,1537696920000,169627497,1,2049463320
2044934146,1950815744,482900198,611874803,1537696980000,1153132630,0,134250967
1473300345,812709279,790020639,588574739,1537697040000,1924009991,1,1162203072
1557855053,1489640621,1525027227,834072264,1537697100000,985496352,0,848963502
1486521007,1591535578,258597722,1814893134,1537697160000,1613658782,1,1509270390
432465953,503133749,236213662,2047785273,1537697220000,1420284345,0,547293574
202051758,63154023,1770230975,831025968,1537697280000,1699908559,0,2075455645
250062136,2080658983,226076315,1360367537,1537697340000,1650994894,0,1015278026
2081344959,26979720,572980523,21531932,1537697400000,186764223,1,1468711102
1112584385,129361402,38578816,54658375,1537697460000,1154706262,1,1826737155
186540981,409286572,1194550829,626010908,1537697520000,1571547080,0,1816294278
807166509,347125753,380077824,1770391569,1537697580000,987234822,0,726037979
24344628,1491877515,585027490,984522383,1537697640000,545714998,1,430414283
1297151618,54809409,348921692,822130127,1537697700000,2075042187,0,1523661796
781449501,445226957,346413038,1199095941,1537697760000,1989317222,0,540220558
437499329,460206830,2039317063,1096955540,1537697820000,1188576964,1,751537587
960609751,1774709501,1852753695,507017588,1537697880000,706986081,1,2087016410
1680548214,965023582,227666119,1536992552,1537697940000,1711349692,0,2008013765
1970983463,1265732677,627283560,739971314,1537698000000,257103036,0,1208464055
1911467273,92712774,308784574,1728067407,1537698060000,1661093955,0,1406019578
2095807072,448233725,1803977656,1230346437,1537698120000,1850393589,0,1222379177
395888457,1919870671,1250154012,1648519339,1537698180000,858872101,0,913086738
1653316341,327004479,708590084,2026537560,1537698240000,1177088902,0,941770293
1938138927,1609638725,1581539326,1962781165,1537698300000,715117698,1,2091004319
6634074,432953722,1294054661,551705591,1537698360000,167514715,0,1645387671
584816461,273964290,2043935641,256584979,1537698420000,1901371976,0,1129991469
624130540,1942416364,668225854,913724364,1537698480000,137670903,1,1281995670
1227966084,1297978461,1623406089,1631050884,1537698540000,586261312,1,53421119
2057644333,623450369,174933319,1880725225,1537698600000,589706630,1,1311429106
772661773,304060411,461371,414903944,1537698660000,1508276760,0,925408912
256253084,1078426962,706472440,1504984629,1537698720000,1713994595,1,494872345
1751013735,274958287,1027347651,1503636370,1537698780000,1133532327,1,1338109669
302408146,912362299,1997919292,929278717,1537698840000,382354738,0,751316099
1973790994,1597751577,463272985,1985832925,1537698900000,778616125,1,802853600
1398464310,1319381263,634320051,1584938872,1537698960000,1541339374,0,878530251
1726238623,2046308292,1431155101,196646633,1537699020000,1340389558,1,2010785921
1336131262,6518397,1789419471,1284570171,1537699080000,504687961,0,98545784
757190955,1721467280,1608304191,670626252,1537699140000,74695825,1,1054753422
118130260,1729917416,2102490838,836211136,1537699200000,1648138632,0,1722496790
272243411,493801605,454621817,607419787,1537699260000,1679296348,1,261691810
1393484058,1422989013,1884805620,935631445,1537699320000,333884294,1,1331523729
25921783,311344289,873631725,284145670,1537699380000,1308514012,0,712147062
171908914,1744677371,1477073774,1715798313,1537699440000,351360092,0,516523336
345144532,1511025446,1146980236,384608650,1537699500000,295633759,0,1208947473
1623624827,320198928,2054792662,1247720979,1537699560000,514805367,0,600820203
347053905,738086393,1330012679,303790741,1537699620000,2057710224,0,602812856
1606691224,373436199,1576756693,256568355,1537699680000,1899793595,1,1988148908
1884530788,673216953,1030517074,1315626381,1537699740000,597118124,1,139527382
1458115183,1316436874,1469906116,1475028309,1537699800000,1225732013,0,1054074477
244926383,14027428,815017812,299194277,1537699860000,1437978127,1,1694924087
1962475596,1328154889,882144085,1655529269,1537699920000,1584060492,1,1092083913
1452158309,1582466166,1450348360,673004775,1537699980000,266328452,1,1172610365
120476166,1175829504,938958527,1453010953,1537700040000,600897214,0,1221507960
1170278008,1255505329,1846806355,1404855442,1537700100000,511920731,1,2145027279
825899768,26362041,88544066,772801497,1537700160000,1318916377,1,1561921531
1618596377,1322846980,1751830047,2111384118,1537700220000,1394529934,0,1427732162
1807564872,1602314131,2056144971,1681886910,1537700280000,1694580081,0,816421765
946684363,549417478,1287207381,816903796,1537700340000,1652656816,0,972417956
1007094494,196298876,1695127472,1933047934,1537700400000,2011319612,1,1719868180
1327408227,61227510,1716025107,418220917,1537700460000,585763255,0,334648813
916936815,1113967597,816895399,837596001,1537700520000,1032122643,1,1372745709
1736021405,861554088,692860601,1797491066,1537700580000,1088236798,0,566974024
1778013494,518355242,938872020,1291085172,1537700640000,2006768185,0,1107677641
1158870513,706930658,1006546317,1469692066,1537700700000,100033245,1,945195126
1980418100,1816933119,1511675169,1443062572,1537700760000,1986550448,0,2076071240
1929749571,1053991692,182174652,63361978,1537700820000,1564432445,0,1985894997
583835905,388165089,813408648,888391968,1537700880000,1945154070,0,1941771372
514296946,876084303,1117886685,1495591569,1537700940000,2076326363,0,1889298280
1043689174,1077640163,710778590,971578330,1537701000000,742359535,1,926946280
1898827952,7025284,1342958495,1742961957,1537701060000,2027198777,1,569539509
774515463,1390178738,236791681,1006688804,1537701120000,1124973744,0,1919747202
363529313,792739082,25623662,466989512,1537701180000,1452287711,0,2023156074
1313152922,2015935595,794413935,1623964247,1537701240000,102027291,0,1004728150
1518422518,1730497011,1200740612,1805981439,1537701300000,1002126468,1,1989968081
1057763071,2094908687,509643020,208144409,1537701360000,1389208765,1,1084946006
1511538598,377277500,690715138,1042555191,1537701420000,635096154,0,1438120433
658399791,940364390,1262973217,567632329,1537701480000,1965969606,0,737096679
1540460994,1367369816,1454357198,68013047,1537701540000,1401226549,1,26568117
717735555,1082126943,1000930248,289049029,1537701600000,90023615,1,974082369
1174772595,62146263,1806983232,728867118,1537701660000,1103456560,0,1617300769
681101069,247888865,1688211424,880740688,1537701720000,1521553533,0,1729454521
61783476,1339490584,498582119,1365471425,1537701780000,659960900,1,1350450807
1937337061,961997107,800329289,244842574,1537701840000,915307834,0,941557161
928416421,2038595185,1008774102,2094191542,1537701900000,2140284195,1,352959830
743365178,1181479782,683572661,1879414521,1537701960000,717229513,0,858340148
1755429681,877611650,516667271,1682034673,1537702020000,31234171,1,1326045592
213727345,1718173776,59966374,47701845,1537702080000,1733034446,0,1267443383
1352532563,1821332066,1808428108,2112012700,1537702140000,1573832937,0,1271176560
1934897224,408023455,871623676,1555288047,1537702200000,246903361,1,427665153
905774041,2004057662,1122185195,911400217,1537702260000,1802302401,1,117629468
1548028256,2086649316,1881258837,1612952911,1537702320000,349810210,0,367559104
1760459579,362427044,1290483339,500979799,1537702380000,116449140,0,1119605276
1475476398,680533991,681279230,883716803,1537702440000,1826145139,0,1151309352
931163339,1617767058,1250213559,1922191129,1537702500000,1187025844,0,1341130820
552494603,1088692104,41646355,1300689712,1537702560000,512428725,0,2129874611
655954847,1576827711,459545751,2131124126,1537702620000,275529226,0,779586235
357350214,1492905182,697701797,1000763518,1537702680000,1262516935,0,1281024621
1433988478,1574257199,361467152,240733254,1537702740000,483939310,0,1802219104
583093520,1723731570,942106216,235521954,1537702800000,646492862,0,819197315
860144087,1940927690,273573184,1067377959,1537702860000,708956538,1,1487255196
992132269,1935524147,1462961187,576149775,1537702920000,205413948,0,301421265
1588219600,1177414443,941392492,324419172,1537702980000,520498704,0,920386152
1778913597,1208989446,1725392569,255248561,1537703040000,622702995,1,278894001
1293994933,1961550304,1009997767,1349353453,1537703100000,467364662,1,941456460
506890727,631181275,1700614789,921812350,1537703160000,472019958,1,1092507262
1314450850,1979294554,2060178384,1238746961,1537703220000,1089013300,0,2024971776
1547929493,994782211,865814008,1605734165,1537703280000,529187929,0,2101594271
345962058,1730158315,776058458,1294308413,1537703340000,787089269,1,1230672645
1779044114,191883794,1975555493,1755308707,1537703400000,1381438013,0,639393055
1459653060,1084093309,716294057,1853981509,1537703460000,1033660920,0,305492781
916283981,1415857264,174662829,872190678,1537703520000,1848513006,1,413114271
1536199789,204333035,311566049,1989482571,1537703580000,691601680,0,1267290459
1231956957,401024507,1983354774,1999963010,1537703640000,1337847418,1,1633407627
731542033,1961643507,1417851690,1811082427,1537703700000,318771502,1,93672808
1146076435,941889045,725543262,70240068,1537703760000,1035027959,0,633170154
2031423770,58387611,877891582,2061982630,1537703820000,732633121,0,2137077755
1466268566,396308663,1686521973,313423345,1537703880000,1860900345,1,2066971
1452064653,929847632,18794137,2100157427,1537703940000,1324249868,0,454890840
1824531116,2132909700,1122694271,825134767,1537704000000,1553338212,0,791707596
988557145,2138211677,334715128,1058118485,1537704060000,1692204297,0,267375778
114452799,891978115,907875994,1202097727,1537704120000,1378389093,1,871315770
1830305819,515702001,148963559,1108205096,1537704180000,1832539882,0,337147080
343845012,950982829,127681620,1358286427,1537704240000,833545945,1,2131438577
441482912,1688861863,586634949,75867593,1537704300000,490307207,1,920581443
772267043,126197703,1369314550,279680875,1537704360000,6137753,1,722299890
169206721,1187589415,734341896,1800898425,1537704420000,1316583993,1,1104598724
1128872093,343016386,299830215,1724420046,1537704480000,1825558106,0,1755823122
21955570,593185514,838139333,1692827845,1537704540000,500129592,1,1689934449
1924565494,579264461,1163358778,1929957683,1537704600000,901189533,0,568055377
1600366322,1784116580,1737577556,411529129,1537704660000,1511067261,1,188529678
1726118601,1161542555,386607015,2033788292,1537704720000,217590872,0,336050495
1526694407,1784322521,663613990,250243497,1537704780000,681786825,0,369749333
1591550320,52931619,853251323,1801561264,1537704840000,1543560717,0,1652045594
208280546,1783130875,811741449,327225592,1537704900000,1340648545,0,1717442773
1200981870,1552439732,1451851232,1082609492,1537704960000,734142173,1,899266536
677558982,1390783857,1768580358,288663860,1537705020000,750617950,0,1397504925
1773418151,1576882092,489334328,789112531,1537705080000,1740766363,1,1358323680
413481120,1886612249,406742184,2052403472,1537705140000,1266968258,0,541390600
1270140044,414890331,1893760760,1998269275,1537705200000,447105432,0,1461406710
620750931,177229412,584203303,790333296,1537705260000,1962762160,0,2081868837
1335288964,1019595265,584782582,1759937900,1537705320000,279772720,1,36420582
2023572983,604791405,1403405730,210575547,1537705380000,514682400,0,1509255314
949988699,1567808011,677077995,1519927178,1537705440000,531145975,0,1421969291
670491331,1015676376,1717336482,1048135485,1537705500000,780753611,1,1562183167
1485432471,742199828,1208371802,2097253464,1537705560000,1781227569,0,776102610
1416407514,629050435,350571061,697106057,1537705620000,413118491,1,1230121951
2002285602,971941110,1553257656,71303206,1537705680000,814583272,0,2080917019
113474614,33951224,1580741277,1623105503,1537705740000,2105634098,0,1331353271
1349101851,1144886446,841193958,726998651,1537705800000,921262971,0,509157868
815490920,859701702,1332786777,418490394,1537705860000,1941584971,0,810103755
2051119589,1877303247,1293905436,875678495,1537705920000,1120531149,1,127387260
835594012,186481417,105885501,1062354350,1537705980000,2145651615,1,524415577
1686929611,1251831481,360328326,96061258,1537706040000,95655406,0,620415815
1612762434,728286619,846019069,1077898244,1537706100000,647226268,1,1270529736
272876691,724030931,303127592,214170716,1537706160000,44746251,1,389415616
266267666,485281961,1210242977,1873149031,1537706220000,400761853,1,1844498480
858889712,1941379381,2101686389,383717053,1537706280000,700370827,0,1653282104
916019076,1490885900,121656075,1037612046,1537706340000,1090642246,0,1896132887
1952021559,215600758,1109132666,373590055,1537706400000,692315676,0,1806382908
1228855526,2072605782,1305218621,2146222703,1537706460000,1076550812,1,1882274571
1570860758,1145512119,1386207903,730815140,1537706520000,2098087645,0,3244883
752286440,2103304108,1927960180,2127390817,1537706580000,1700257002,1,1994710867
1453157901,1124506335,418234073,1210315984,1537706640000,1978865375,1,47491804
2000344873,552085610,1296074566,1793414776,1537706700000,1271355282,1,705531384
1673413960,589863377,1377968609,335938576,1537706760000,92510173,1,1644322989
560752677,91147932,474647699,1832681663,1537706820000,794026109,0,1547358501
341631013,502047593,755820705,657827804,1537706880000,1419454167,0,747909318
1721207829,1821826140,1639379591,1823075447,1537706940000,906244819,0,1814723699
987666875,423039171,246561692,826542045,1537707000000,2132361999,1,1586095399
1106791345,1343473340,1697117834,1947633620,1537707060000,2008088356,1,962126152
1670501199,603574478,1405108810,762100699,1537707120000,1082789522,0,756603373
2090535958,887210557,605004973,1337181808,1537707180000,1802274860,1,1369857878
148222723,1501852719,1453763291,899220406,1537707240000,275903405,0,1789843584
163399548,1950642510,1798768880,2009180110,1537707300000,346327277,1,1128092982
270447913,1788579635,1523093869,1937107943,1537707360000,380088157,0,544430253
1043260983,1658329286,1227792007,1931608383,1537707420000,980700722,1,407404434
